Student_id,Stress Coping Mechanisms,Stress Level Category,Age,Academic Performance (GPA),Study Hours Per Week,Social_Media_Usage_per_week,Sleep Duration (Hours per night),Physical Exercise (Hours per week),Family Support,Financial Stress,Peer Pressure,Relationship Stress,Counseling Attendance,Diet Quality,Cognitive Distortions,Family Mental Health History,Medical Condition,Substance Use,Gender_Female,Gender_Male,Gender_Other,Stress_Ratio
5122,Reading,High,30,4,2,21,9,6,4,3,2,5,0,1,5,1,1,4,0,0,0,0.7499981250046875
908,Spending Time Alone,High,26,3,21,49,4,2,5,4,2,1,0,4,4,1,0,2,0,0,1,0.7999984000032001
5005,Exercise,High,18,3,26,7,10,2,2,4,2,1,1,2,2,1,1,3,0,0,1,1.9999900000499997
5721,Reading,Medium,22,1,17,42,6,5,5,5,1,2,1,1,4,0,1,5,0,0,0,0.9999980000040001
2917,Meditation,Medium,27,4,26,0,5,5,5,2,2,1,0,4,4,1,0,1,1,0,0,0.39999920000160005
3592,Reading,Medium,29,3,-4,0,12,9,2,5,3,1,1,1,2,1,1,1,0,1,0,2.4999875000625
2402,Watching Sports,Low,29,2,39,56,4,0,4,4,4,3,1,2,1,0,0,3,0,0,1,0.9999975000062501
581,Reading,Low,24,0,21,28,12,6,1,1,3,2,1,2,2,0,0,5,0,1,0,0.9999900000999989
4262,Travelling,High,25,4,-13,21,10,1,1,4,3,5,0,3,1,0,0,2,0,0,1,3.9999600003999958
2468,Meditation,Low,23,1,23,49,4,10,4,3,3,4,1,2,1,0,0,5,0,0,1,0.7499981250046875
4646,Walking or Nature Walks,Medium,26,0,16,42,11,3,4,2,4,3,0,4,4,0,1,2,0,0,0,0.49999875000312505
2193,Yoga,Low,19,4,39,0,5,9,5,2,1,3,1,4,1,0,0,2,0,0,1,0.39999920000160005
4392,Travelling,Low,30,1,34,56,5,9,2,3,5,2,0,2,4,0,0,3,0,0,0,1.4999925000374998
1647,Walking or Nature Walks,High,28,0,19,42,10,1,5,5,1,2,0,5,4,0,0,1,0,0,0,0.9999980000040001
1925,Watching Sports,Low,28,0,21,56,6,3,4,1,3,4,0,2,5,1,0,4,0,0,1,0.24999937500156252
4153,Yoga,High,28,4,2,21,9,0,3,1,3,3,0,2,5,1,0,5,0,0,0,0.3333322222259259
3329,Reading,High,25,4,8,7,8,0,3,1,1,3,1,3,5,0,0,5,0,0,0,0.3333322222259259
3337,Watching Sports,High,18,3,19,0,4,3,3,5,1,4,1,1,2,0,1,5,0,1,0,1.6666611111296294
3714,Exercise,Low,26,2,4,21,8,6,4,4,4,2,1,2,3,1,1,5,1,0,0,0.9999975000062501
1899,Meditation,High,30,0,-5,56,11,6,5,4,3,2,0,3,2,0,1,4,0,0,0,0.7999984000032001
3731,Yoga,Medium,29,3,35,35,6,2,4,1,2,5,1,3,2,1,1,1,0,0,0,0.24999937500156252
555,Social Media Engagement,Low,29,1,45,0,12,6,5,1,2,5,0,2,4,0,0,4,0,1,0,0.19999960000080003
2483,Travelling,High,20,2,42,42,12,2,1,2,3,4,1,3,5,0,0,3,0,0,1,1.9999800001999979
5687,Social Media Engagement,Medium,29,1,48,56,12,9,2,5,1,5,1,1,3,0,1,2,0,0,1,2.4999875000625
3561,Exercise,Medium,27,4,61,14,4,8,1,5,4,3,1,5,3,0,1,4,0,1,0,4.999950000499995
3618,Walking or Nature Walks,Medium,23,3,37,42,9,9,5,1,4,4,0,2,4,1,1,4,0,1,0,0.19999960000080003
130,Meditation,Low,29,1,24,35,8,9,1,4,4,5,0,1,5,1,0,5,1,0,0,3.9999600003999958
324,Spending Time Alone,High,25,2,21,49,9,0,1,5,1,1,0,4,4,1,1,2,1,0,0,4.999950000499995
2633,Walking or Nature Walks,Low,20,2,-1,0,12,8,2,3,4,5,0,5,4,1,1,5,1,0,0,1.4999925000374998
3540,Spending Time Alone,High,29,2,7,7,11,1,3,1,4,4,1,4,3,0,0,4,1,0,0,0.3333322222259259
5499,Walking or Nature Walks,Low,29,4,43,56,11,1,1,3,2,2,1,3,3,0,0,5,0,0,1,2.9999700002999967
509,Watching Sports,High,24,1,4,49,5,1,1,1,4,1,1,4,4,0,0,5,0,1,0,0.9999900000999989
1310,Social Media Engagement,High,24,0,24,56,12,9,4,3,5,3,1,1,1,1,0,5,0,0,0,0.7499981250046875
5719,Exercise,Medium,24,2,29,21,7,4,3,2,3,1,0,1,5,0,1,3,0,0,0,0.6666644444518518
2263,Spending Time Alone,Low,29,4,12,35,7,1,1,4,4,1,1,5,4,1,1,2,0,0,1,3.9999600003999958
3437,Watching Sports,Low,22,4,43,42,12,4,1,2,4,1,0,4,1,0,0,5,0,0,1,1.9999800001999979
891,Walking or Nature Walks,Low,19,2,16,7,10,10,5,5,5,3,1,4,2,1,1,5,0,0,1,0.9999980000040001
1581,Talking to Friends,High,23,3,30,35,7,10,2,3,3,5,0,3,2,1,1,5,0,0,0,1.4999925000374998
3572,Social Media Engagement,High,19,2,40,7,4,7,4,3,3,3,1,4,1,0,1,4,1,0,0,0.7499981250046875
1193,Social Media Engagement,High,30,4,6,49,10,6,2,2,2,1,0,4,2,0,0,2,0,0,0,0.9999950000249999
4294,Talking to Friends,High,29,3,26,49,12,0,1,3,1,3,1,5,4,0,0,3,1,0,0,2.9999700002999967
5559,Meditation,Medium,24,1,8,7,4,8,4,4,3,3,0,5,3,1,0,4,0,0,1,0.9999975000062501
5363,Exercise,Medium,24,0,44,56,4,2,4,1,5,3,1,3,3,1,0,3,0,0,1,0.24999937500156252
2044,Exercise,High,29,2,19,14,10,9,3,1,3,1,0,2,4,1,1,2,0,0,1,0.3333322222259259
4882,Meditation,High,20,2,37,56,10,4,5,2,2,1,1,4,4,1,1,2,0,0,0,0.39999920000160005
223,Watching Sports,High,20,4,5,7,9,10,1,2,4,4,0,3,3,1,0,3,0,0,1,1.9999800001999979
1355,Spending Time Alone,High,26,0,39,14,12,4,2,1,5,1,1,1,4,0,1,4,1,0,0,0.49999750001249993
83,Reading,Low,21,0,59,49,7,10,2,4,2,2,0,1,1,1,1,2,1,0,0,1.9999900000499997
4209,Talking to Friends,High,18,2,27,28,9,6,1,1,3,3,1,4,3,1,0,1,1,0,0,0.9999900000999989
1924,Social Media Engagement,High,25,0,24,21,11,10,2,3,2,1,0,2,5,1,0,3,1,0,0,1.4999925000374998
3140,Watching Sports,High,25,4,33,49,4,1,2,3,4,2,1,5,5,1,1,1,0,0,0,1.4999925000374998
4325,Social Media Engagement,High,18,4,1,21,10,6,2,5,1,2,0,5,3,1,1,4,0,0,1,2.4999875000625
3719,Social Media Engagement,Medium,18,1,30,49,4,5,2,3,3,2,0,5,1,0,0,4,0,0,0,1.4999925000374998
4016,Travelling,High,28,1,34,0,12,0,5,1,3,2,1,3,4,0,1,5,0,0,1,0.19999960000080003
5117,Watching Sports,Low,29,3,19,0,8,2,3,1,3,2,0,4,1,1,1,3,0,1,0,0.3333322222259259
3764,Social Media Engagement,Medium,19,2,23,0,7,9,5,2,3,5,0,3,1,1,0,2,0,0,1,0.39999920000160005
5196,Exercise,Medium,23,1,26,56,4,8,3,4,4,4,1,2,5,0,1,2,0,0,1,1.3333288889037036
1596,Exercise,Medium,27,0,37,35,5,2,2,2,4,5,1,3,2,0,0,2,0,0,0,0.9999950000249999
5563,Walking or Nature Walks,High,19,2,57,35,10,4,2,3,1,1,1,2,3,1,0,1,0,0,1,1.4999925000374998
4484,Yoga,Medium,18,0,31,49,11,6,4,4,1,5,1,4,4,1,0,2,0,0,1,0.9999975000062501
4031,Exercise,High,20,4,42,49,11,1,4,2,3,4,0,1,5,1,0,5,0,0,1,0.49999875000312505
2074,Watching Sports,High,29,2,37,7,7,9,2,4,2,3,0,2,1,1,0,3,0,0,1,1.9999900000499997
1057,Meditation,High,20,3,18,0,10,10,3,4,4,4,1,1,1,0,1,4,1,0,0,1.3333288889037036
4075,Meditation,Medium,19,2,23,42,6,7,3,2,3,5,0,1,4,0,0,5,0,0,1,0.6666644444518518
312,Social Media Engagement,Medium,19,3,5,35,6,2,1,2,1,5,0,4,4,1,0,3,0,0,1,1.9999800001999979
5679,Walking or Nature Walks,High,24,0,23,35,11,8,1,1,2,3,1,2,2,1,1,3,0,1,0,0.9999900000999989
3463,Talking to Friends,High,30,4,34,28,12,1,1,2,5,3,0,2,2,0,1,1,0,0,0,1.9999800001999979
588,Talking to Friends,High,21,2,15,49,5,6,4,5,2,1,0,1,5,1,1,5,0,1,0,1.2499968750078125
888,Meditation,Low,18,0,58,28,10,4,5,1,5,4,1,1,4,1,0,1,0,0,0,0.19999960000080003
2960,Meditation,Low,20,3,48,42,6,8,1,4,1,2,1,5,4,0,1,2,0,0,0,3.9999600003999958
1530,Travelling,High,26,4,-6,21,12,10,4,4,4,1,1,3,5,0,0,4,0,1,0,0.9999975000062501
1335,Walking or Nature Walks,Low,25,1,-13,49,12,0,4,1,4,4,0,5,5,0,1,2,0,0,0,0.24999937500156252
1770,Reading,High,23,0,66,0,7,0,2,1,4,1,0,1,3,0,1,2,0,0,1,0.49999750001249993
2215,Spending Time Alone,Low,24,0,48,28,11,1,3,4,3,2,0,4,4,0,1,5,0,0,0,1.3333288889037036
5032,Reading,High,21,3,-5,35,10,0,1,5,1,1,1,3,4,0,1,2,0,1,0,4.999950000499995
4308,Travelling,High,24,2,25,42,8,7,3,2,4,2,1,2,1,0,1,1,0,1,0,0.6666644444518518
938,Reading,Medium,29,0,48,49,8,5,1,5,5,4,0,2,5,0,1,2,0,1,0,4.999950000499995
302,Walking or Nature Walks,Low,25,4,46,28,11,6,4,5,4,1,0,2,3,0,1,2,0,1,0,1.2499968750078125
2783,Talking to Friends,High,21,2,40,49,8,3,4,4,5,1,0,1,4,1,1,5,0,0,0,0.9999975000062501
4192,Meditation,Medium,24,4,39,7,4,0,4,4,2,3,0,4,3,0,1,2,1,0,0,0.9999975000062501
5065,Exercise,High,30,3,22,56,5,8,5,4,5,5,1,4,4,0,0,3,0,0,0,0.7999984000032001
4575,Reading,Low,21,2,26,7,10,9,1,3,4,2,0,5,4,0,1,4,0,0,0,2.9999700002999967
5091,Watching Sports,High,24,0,5,56,7,9,4,2,5,1,0,5,2,0,1,1,0,0,0,0.49999875000312505
4054,Watching Sports,High,30,4,1,14,4,1,1,5,1,5,0,3,5,0,1,1,0,0,0,4.999950000499995
5459,Spending Time Alone,High,18,3,2,21,5,0,5,5,5,5,0,5,1,0,0,3,0,0,0,0.9999980000040001
4206,Watching Sports,Medium,28,2,48,0,8,2,2,2,2,5,1,4,3,0,0,3,0,0,1,0.9999950000249999
5616,Exercise,Low,28,4,44,0,9,7,1,5,5,1,1,3,5,0,0,5,0,0,1,4.999950000499995
2621,Reading,Medium,19,2,12,0,8,2,5,3,1,4,1,1,1,1,1,2,0,0,1,0.5999988000024
4208,Spending Time Alone,High,28,1,64,7,11,4,3,5,3,4,1,4,1,1,1,3,0,0,0,1.6666611111296294
1929,Spending Time Alone,High,20,4,49,28,4,4,1,2,5,5,0,2,3,1,1,2,0,1,0,1.9999800001999979
62,Meditation,High,30,3,0,7,6,9,5,3,4,1,0,5,3,0,1,4,0,1,0,0.5999988000024
4597,Walking or Nature Walks,Low,30,0,26,7,11,9,3,5,5,3,0,3,5,0,0,1,0,0,0,1.6666611111296294
1246,Watching Sports,High,22,2,30,28,10,3,3,1,3,4,1,3,3,1,1,4,1,0,0,0.3333322222259259
266,Walking or Nature Walks,Medium,28,0,56,7,6,1,4,2,4,3,1,4,1,1,0,3,1,0,0,0.49999875000312505
3975,Yoga,Low,23,4,7,28,5,5,1,3,3,3,1,2,2,0,0,2,1,0,0,2.9999700002999967
1816,Social Media Engagement,High,25,3,3,7,5,7,3,1,4,1,0,2,4,1,1,5,0,0,1,0.3333322222259259
5051,Watching Sports,High,30,3,35,0,9,7,4,1,5,2,1,5,4,0,1,5,0,0,1,0.24999937500156252
5733,Walking or Nature Walks,Medium,29,4,39,49,11,2,5,3,3,4,1,5,5,1,1,1,0,1,0,0.5999988000024
3147,Yoga,Medium,23,0,22,35,4,6,5,4,4,1,0,4,5,0,0,3,0,0,0,0.7999984000032001
5696,Yoga,Medium,25,1,30,28,12,5,2,4,3,2,0,2,5,1,0,4,0,1,0,1.9999900000499997
4834,Exercise,Medium,25,3,11,14,10,2,1,2,2,1,1,4,1,0,0,3,0,0,0,1.9999800001999979
3131,Travelling,Medium,29,2,50,7,12,5,4,2,1,2,0,2,1,0,1,1,0,0,0,0.49999875000312505
4746,Exercise,Low,29,2,13,0,9,9,3,5,3,3,1,1,1,0,1,3,0,0,1,1.6666611111296294
3652,Social Media Engagement,High,22,1,47,7,4,7,4,2,2,3,1,3,4,0,0,4,0,0,1,0.49999875000312505
2856,Reading,High,22,2,25,28,8,7,1,4,1,5,0,3,2,1,0,4,0,0,1,3.9999600003999958
4360,Meditation,High,25,3,19,42,11,8,5,2,3,2,0,4,1,1,0,2,0,0,0,0.39999920000160005
4959,Social Media Engagement,High,25,0,49,42,7,5,3,2,1,4,0,2,2,0,0,2,0,0,0,0.6666644444518518
551,Reading,Low,20,1,21,7,8,8,1,5,5,2,0,2,2,1,1,4,0,1,0,4.999950000499995
241,Yoga,Medium,25,0,38,49,11,9,3,1,3,2,1,4,4,0,0,5,1,0,0,0.3333322222259259
2422,Meditation,High,21,2,30,0,5,3,3,1,4,4,1,3,4,0,1,1,0,0,0,0.3333322222259259
5092,Exercise,Medium,27,0,55,14,10,0,4,1,4,5,1,5,2,0,1,3,0,0,0,0.24999937500156252
625,Spending Time Alone,High,20,1,26,14,4,6,5,2,5,2,0,2,2,0,0,5,1,0,0,0.39999920000160005
5542,Spending Time Alone,Low,30,3,9,21,12,8,1,3,3,4,0,1,3,0,0,1,1,0,0,2.9999700002999967
4888,Reading,High,27,3,35,49,10,8,1,4,2,2,0,2,1,1,0,2,0,0,1,3.9999600003999958
2640,Reading,Medium,18,4,54,7,8,7,4,3,2,3,0,4,5,0,0,1,0,0,0,0.7499981250046875
1280,Spending Time Alone,Low,30,2,21,21,5,3,1,3,2,3,0,2,4,1,1,2,0,0,0,2.9999700002999967
4002,Yoga,High,23,1,42,42,9,7,5,1,4,3,1,3,1,0,1,2,0,0,1,0.19999960000080003
2537,Walking or Nature Walks,High,19,3,48,56,11,2,1,4,3,5,1,3,4,1,0,5,0,0,1,3.9999600003999958
3056,Meditation,Medium,25,2,32,42,6,6,4,3,3,2,0,3,1,0,0,4,0,0,0,0.7499981250046875
5317,Watching Sports,High,30,1,21,35,8,10,2,3,5,1,1,1,4,0,0,2,0,0,0,1.4999925000374998
3082,Exercise,Low,28,1,48,42,5,5,5,2,1,2,0,2,5,0,0,3,0,0,0,0.39999920000160005
394,Exercise,Medium,18,4,46,42,11,6,1,5,2,3,0,4,1,1,0,5,0,1,0,4.999950000499995
1720,Watching Sports,High,21,1,52,56,6,6,2,3,3,4,1,2,4,1,0,5,0,0,0,1.4999925000374998
459,Yoga,High,20,0,5,49,4,4,5,1,5,3,1,4,5,0,1,4,0,1,0,0.19999960000080003
1722,Travelling,Medium,20,0,21,35,5,3,4,5,4,1,1,2,5,0,1,5,0,0,1,1.2499968750078125
2699,Walking or Nature Walks,Low,26,2,13,56,5,0,5,3,2,3,0,2,2,1,0,2,0,0,1,0.5999988000024
4780,Talking to Friends,Medium,25,4,15,42,5,9,2,4,4,4,0,5,4,1,0,4,0,0,1,1.9999900000499997
5511,Reading,Medium,20,3,59,14,12,5,2,2,4,1,1,2,1,1,0,3,0,0,0,0.9999950000249999
5227,Watching Sports,High,30,1,40,0,8,4,4,2,1,3,0,5,4,1,1,1,0,0,1,0.49999875000312505
123,Watching Sports,High,25,1,20,35,7,1,4,3,4,3,0,4,5,1,1,2,1,0,0,0.7499981250046875
1004,Exercise,Medium,30,3,24,0,5,10,5,1,2,4,1,3,5,1,0,3,0,0,1,0.19999960000080003
2650,Spending Time Alone,Low,22,2,33,49,12,4,2,1,3,4,1,4,1,0,0,4,0,0,0,0.49999750001249993
44,Exercise,Low,24,1,10,21,8,1,5,2,3,3,1,3,2,0,1,1,0,1,0,0.39999920000160005
3514,Talking to Friends,Medium,26,0,43,28,10,6,5,3,2,2,1,4,5,1,0,4,0,0,1,0.5999988000024
4083,Talking to Friends,Low,28,0,39,21,4,4,2,4,1,4,0,5,5,0,1,5,0,0,1,1.9999900000499997
1141,Talking to Friends,High,22,3,22,7,11,7,5,1,5,1,0,4,1,1,1,4,0,0,0,0.19999960000080003
5608,Talking to Friends,Medium,28,2,30,28,10,5,4,5,1,5,0,2,5,0,0,2,0,0,1,1.2499968750078125
4725,Reading,High,26,4,21,14,11,0,2,5,5,4,0,5,3,0,0,2,0,0,1,2.4999875000625
4149,Social Media Engagement,High,30,1,20,42,6,1,4,4,3,4,1,3,2,1,1,4,0,0,0,0.9999975000062501
5522,Meditation,High,27,2,67,56,9,9,5,4,5,3,1,2,1,1,0,4,0,0,1,0.7999984000032001
251,Spending Time Alone,Medium,29,3,7,49,9,1,2,2,3,3,1,5,4,0,1,5,1,0,0,0.9999950000249999
1158,Talking to Friends,Medium,21,4,17,21,4,8,4,2,3,3,1,2,5,1,1,5,0,1,0,0.49999875000312505
3596,Spending Time Alone,High,20,3,-1,14,8,5,2,1,1,5,1,5,3,1,0,3,0,0,1,0.49999750001249993
5727,Walking or Nature Walks,High,30,0,38,14,8,0,2,5,1,1,1,4,3,0,0,2,0,0,1,2.4999875000625
5374,Travelling,Low,22,4,44,42,11,4,1,1,3,3,1,1,4,1,0,2,0,1,0,0.9999900000999989
268,Walking or Nature Walks,High,23,0,32,0,11,7,5,2,3,4,1,3,4,1,1,2,0,1,0,0.39999920000160005
2885,Walking or Nature Walks,High,28,2,45,42,5,8,5,4,2,2,1,3,2,0,1,4,0,0,0,0.7999984000032001
2660,Reading,High,27,2,42,0,6,9,4,5,4,5,0,4,1,1,0,2,0,0,1,1.2499968750078125
3022,Travelling,Medium,30,1,24,7,5,7,1,3,3,2,1,2,2,0,1,4,0,0,0,2.9999700002999967
321,Travelling,Medium,25,0,25,7,5,6,4,1,3,3,1,4,2,1,1,1,1,0,0,0.24999937500156252
2700,Talking to Friends,Low,18,0,69,7,12,7,3,5,4,1,1,3,1,1,0,1,0,0,1,1.6666611111296294
142,Reading,High,21,0,0,49,6,4,4,5,1,2,0,3,1,0,1,1,0,1,0,1.2499968750078125
1077,Talking to Friends,High,21,0,41,21,11,8,1,5,1,1,0,5,4,1,0,2,0,1,0,4.999950000499995
317,Talking to Friends,High,18,0,48,7,4,0,4,1,1,1,1,5,2,1,1,2,1,0,0,0.24999937500156252
2299,Exercise,Low,27,4,36,42,6,8,3,1,1,1,1,2,4,1,0,5,0,0,0,0.3333322222259259
1750,Walking or Nature Walks,Low,21,4,-6,28,4,10,2,1,4,1,1,1,1,1,0,3,1,0,0,0.49999750001249993
973,Social Media Engagement,Medium,30,1,11,21,4,7,1,1,2,4,0,2,5,0,1,3,0,0,1,0.9999900000999989
5592,Exercise,Low,22,2,15,56,12,6,4,2,3,2,0,5,4,0,0,3,0,0,0,0.49999875000312505
3451,Reading,Medium,19,0,35,42,5,0,2,1,5,1,0,2,4,1,1,2,0,0,1,0.49999750001249993
5260,Reading,Low,20,4,44,42,4,0,1,3,2,3,0,5,2,0,0,4,0,0,0,2.9999700002999967
718,Reading,Medium,30,3,47,0,7,10,2,5,5,3,1,4,3,0,0,3,1,0,0,2.4999875000625
3582,Travelling,Medium,21,3,71,0,12,6,2,1,4,4,1,2,1,1,0,4,1,0,0,0.49999750001249993
4496,Exercise,Medium,18,3,50,7,9,8,3,5,4,2,1,1,4,1,0,5,0,0,1,1.6666611111296294
791,Talking to Friends,Medium,20,3,23,21,11,8,3,5,4,4,0,3,2,0,1,3,0,0,0,1.6666611111296294
230,Spending Time Alone,Medium,21,3,30,14,4,2,2,3,5,1,0,3,1,1,0,2,0,1,0,1.4999925000374998
3517,Watching Sports,Medium,22,1,59,28,4,9,2,5,2,4,1,2,3,1,0,4,0,0,1,2.4999875000625
2712,Meditation,High,22,4,45,21,7,7,1,3,2,5,1,2,5,0,1,5,0,0,1,2.9999700002999967
1612,Spending Time Alone,High,26,1,21,7,9,5,2,5,5,5,1,2,3,0,0,2,0,0,1,2.4999875000625
2194,Reading,Medium,22,1,40,0,6,6,2,4,1,3,0,5,2,1,0,3,0,0,1,1.9999900000499997
3903,Exercise,High,22,1,26,56,7,9,5,2,5,3,0,2,3,0,1,3,0,0,0,0.39999920000160005
1825,Watching Sports,Low,29,2,31,7,5,8,4,1,5,5,1,2,4,1,0,3,0,1,0,0.24999937500156252
3575,Yoga,High,29,3,20,49,7,6,2,3,4,2,1,4,5,0,1,1,0,0,0,1.4999925000374998
4041,Reading,Medium,19,3,25,35,11,9,3,2,1,2,0,5,5,0,1,3,0,0,1,0.6666644444518518
3267,Walking or Nature Walks,High,22,3,15,56,9,2,2,3,3,5,0,5,3,1,0,4,0,1,0,1.4999925000374998
879,Walking or Nature Walks,Low,18,1,38,28,11,10,3,5,1,3,0,1,4,1,0,2,1,0,0,1.6666611111296294
1313,Exercise,High,20,3,30,35,8,9,1,3,5,5,1,5,5,0,0,5,0,0,0,2.9999700002999967
531,Walking or Nature Walks,Low,18,1,33,42,11,8,3,4,4,3,1,2,2,0,0,1,0,1,0,1.3333288889037036
2212,Watching Sports,High,21,0,31,56,11,5,5,4,5,4,0,5,2,1,0,1,0,0,1,0.7999984000032001
2896,Walking or Nature Walks,Medium,25,4,25,21,12,2,4,2,5,5,0,1,1,0,0,4,0,0,1,0.49999875000312505
4718,Walking or Nature Walks,High,18,1,11,21,5,8,4,1,4,5,0,3,5,1,0,2,0,0,1,0.24999937500156252
2743,Reading,High,26,2,31,0,6,8,3,4,2,3,0,5,4,1,0,4,0,0,1,1.3333288889037036
1047,Reading,Low,24,1,46,21,10,1,2,5,1,3,0,5,4,1,1,2,0,0,1,2.4999875000625
1509,Exercise,High,20,1,43,28,12,7,1,3,1,3,1,4,4,1,0,4,0,0,1,2.9999700002999967
1382,Travelling,High,23,3,27,28,8,5,2,5,2,2,0,1,1,0,0,2,0,0,1,2.4999875000625
681,Walking or Nature Walks,High,18,2,52,7,5,5,5,2,1,3,0,5,4,1,0,2,1,0,0,0.39999920000160005
1024,Watching Sports,High,20,4,45,56,12,3,3,5,5,5,1,1,2,1,0,4,0,0,1,1.6666611111296294
4963,Yoga,Low,29,1,14,42,10,0,2,4,1,5,0,4,2,1,1,3,0,0,1,1.9999900000499997
769,Watching Sports,Low,22,4,24,28,9,2,5,5,4,1,0,3,3,1,0,5,0,0,1,0.9999980000040001
1571,Yoga,Medium,18,3,17,0,9,5,4,1,2,4,1,5,2,1,1,2,0,0,1,0.24999937500156252
2197,Walking or Nature Walks,High,20,4,31,49,4,4,2,2,2,5,0,5,3,1,0,3,0,0,1,0.9999950000249999
13,Exercise,Medium,21,0,39,14,4,0,1,5,5,5,1,5,4,0,0,1,1,0,0,4.999950000499995
2201,Yoga,High,29,0,28,49,8,4,3,4,5,3,0,2,5,0,0,3,1,0,0,1.3333288889037036
267,Spending Time Alone,Medium,26,3,37,21,5,10,4,3,4,3,1,1,4,1,1,5,0,1,0,0.7499981250046875
4681,Exercise,High,23,2,15,0,8,2,4,2,5,5,0,2,1,1,1,3,1,0,0,0.49999875000312505
2205,Social Media Engagement,Medium,30,3,34,14,9,4,5,3,4,3,1,2,5,0,1,4,1,0,0,0.5999988000024
3013,Exercise,Low,29,2,40,0,6,3,4,1,1,4,1,2,2,0,1,4,0,0,1,0.24999937500156252
4738,Talking to Friends,High,22,4,32,35,10,6,1,3,5,3,0,1,1,0,0,2,0,1,0,2.9999700002999967
3009,Yoga,High,27,2,25,49,4,8,5,5,5,5,0,1,4,0,0,4,0,0,0,0.9999980000040001
1142,Spending Time Alone,Medium,20,3,10,0,8,8,4,2,5,5,1,4,5,1,0,5,0,0,0,0.49999875000312505
4248,Travelling,Medium,20,4,66,42,9,9,2,2,5,2,0,1,4,1,0,2,0,0,0,0.9999950000249999
1649,Spending Time Alone,High,19,4,11,49,4,5,1,2,1,1,1,4,4,1,0,2,0,0,0,1.9999800001999979
5445,Travelling,High,27,1,50,28,5,6,3,5,3,3,0,3,5,1,1,5,0,0,1,1.6666611111296294
977,Talking to Friends,High,29,3,65,21,9,5,2,4,1,1,1,3,4,1,1,5,0,0,0,1.9999900000499997
1828,Spending Time Alone,High,22,2,48,21,7,1,5,4,5,1,1,1,1,0,0,5,0,1,0,0.7999984000032001
3537,Exercise,Low,20,3,40,56,4,8,3,5,1,4,1,2,1,0,0,4,1,0,0,1.6666611111296294
4,Exercise,High,28,0,14,42,8,1,2,4,4,2,1,1,1,1,0,3,0,1,0,1.9999900000499997
2167,Travelling,Medium,20,2,22,35,10,8,2,2,4,1,0,3,5,0,1,3,0,0,0,0.9999950000249999
1032,Travelling,Medium,22,4,33,49,11,1,4,2,2,1,0,4,1,0,1,2,0,1,0,0.49999875000312505
3687,Walking or Nature Walks,High,22,3,49,49,7,5,3,1,4,3,0,3,2,1,0,3,0,0,1,0.3333322222259259
3501,Meditation,High,19,3,31,7,9,7,5,5,1,1,1,5,1,1,1,2,0,1,0,0.9999980000040001
2022,Talking to Friends,Medium,29,3,32,56,12,1,3,4,4,2,0,2,5,1,0,5,0,0,0,1.3333288889037036
4065,Social Media Engagement,High,18,2,53,28,4,6,3,4,1,2,1,4,1,1,1,4,0,0,0,1.3333288889037036
2947,Meditation,Medium,21,2,54,35,11,0,4,4,2,4,0,5,1,0,0,5,1,0,0,0.9999975000062501
378,Social Media Engagement,Low,25,0,53,35,8,3,5,1,1,3,1,1,5,0,0,3,1,0,0,0.19999960000080003
689,Social Media Engagement,Low,22,3,4,49,6,4,1,3,4,1,0,1,2,0,0,2,0,1,0,2.9999700002999967
944,Yoga,Low,30,1,15,35,4,2,3,2,1,4,1,1,1,0,1,2,0,0,0,0.6666644444518518
3305,Spending Time Alone,Low,23,0,45,49,9,7,2,1,2,2,0,1,2,0,1,2,1,0,0,0.49999750001249993
1108,Talking to Friends,High,18,1,36,56,9,8,4,1,3,2,0,5,3,1,1,2,0,0,1,0.24999937500156252
4288,Talking to Friends,Low,18,3,84,28,5,8,4,3,1,2,1,3,1,0,1,5,0,0,0,0.7499981250046875
3439,Watching Sports,Low,26,1,11,28,9,4,3,5,5,3,0,1,5,0,1,5,0,0,0,1.6666611111296294
2130,Meditation,High,18,1,3,28,6,0,5,3,4,3,1,2,3,0,0,5,0,0,0,0.5999988000024
3868,Travelling,Medium,25,4,24,14,8,2,5,3,4,2,0,2,2,1,1,1,1,0,0,0.5999988000024
4522,Meditation,Medium,24,0,16,56,9,4,3,5,2,2,0,5,1,0,1,1,0,0,1,1.6666611111296294
4178,Spending Time Alone,Medium,29,3,15,7,9,0,3,3,3,2,1,5,4,0,1,2,0,1,0,0.9999966666777778
4436,Spending Time Alone,High,29,0,29,21,12,4,4,1,2,4,1,5,2,1,1,2,0,0,0,0.24999937500156252
3356,Social Media Engagement,Low,30,0,27,35,6,2,1,5,4,5,1,3,3,0,0,5,0,0,1,4.999950000499995
4883,Spending Time Alone,Low,23,2,23,42,4,3,2,5,2,3,0,3,5,0,1,2,0,0,0,2.4999875000625
2863,Social Media Engagement,High,28,0,28,28,6,4,2,3,4,1,1,3,2,1,0,2,0,0,0,1.4999925000374998
4293,Watching Sports,High,24,2,24,35,10,4,3,2,5,1,0,4,1,1,0,4,0,0,1,0.6666644444518518
2136,Walking or Nature Walks,Medium,27,3,45,56,6,7,3,2,2,2,1,4,4,0,0,5,0,0,0,0.6666644444518518
3519,Talking to Friends,High,18,2,34,56,8,7,5,2,5,2,1,3,5,0,1,1,0,1,0,0.39999920000160005
1617,Social Media Engagement,High,28,4,63,21,9,2,2,4,3,2,1,3,5,1,1,1,0,0,1,1.9999900000499997
